0.0242	0.704
0.0442	0.702
0.0643	0.699
0.0844	0.695
0.1045	0.690
0.1245	0.684
0.1446	0.675
0.1646	0.664
0.1847	0.651
0.2047	0.635
0.2246	0.615
0.2446	0.596
0.2646	0.575
0.2846	0.553
0.3045	0.529
0.3245	0.507
0.3445	0.485
0.3645	0.463
0.3844	0.443
0.4044	0.424
0.4244	0.403
0.4444	0.388
0.4644	0.374
0.4845	0.363
0.5045	0.354
0.5246	0.349
0.5447	0.346
0.5648	0.344
0.5849	0.347
0.6050	0.355
0.6252	0.364
0.6453	0.375
0.6655	0.390
0.6857	0.405
0.7059	0.426
0.7261	0.443
0.7464	0.466
0.7666	0.488
0.7868	0.510
0.8071	0.534
0.8273	0.556
0.8475	0.577
0.8677	0.598
0.8879	0.616
0.9082	0.634
0.9283	0.651
0.9485	0.664
0.9687	0.674
0.9888	0.682
1.0090	0.687
1.0291	0.689
1.0492	0.688
1.0692	0.685
1.0893	0.678
1.1094	0.669
1.1294	0.657
1.1494	0.643
1.1694	0.627
1.1894	0.607
1.2094	0.588
1.2294	0.567
1.2493	0.545
1.2693	0.524
1.2893	0.500
1.3092	0.478
1.3292	0.457
1.3492	0.435
1.3692	0.419
1.3892	0.400
1.4092	0.386
1.4292	0.373
1.4493	0.364
1.4693	0.356
1.4894	0.352
1.5095	0.350
1.5296	0.352
1.5497	0.355
1.5699	0.363
1.5900	0.371
1.6102	0.384
1.6304	0.397
1.6506	0.414
1.6708	0.432
1.6910	0.454
1.7112	0.474
1.7315	0.496
1.7517	0.520
1.7719	0.542
1.7921	0.563
1.8124	0.584
1.8326	0.603
1.8528	0.621
1.8730	0.639
1.8932	0.653
1.9133	0.665
1.9335	0.674
1.9536	0.681
1.9737	0.685
1.9939	0.685
2.0139	0.684
2.0340	0.679
2.0541	0.672
2.0741	0.662
2.0941	0.650
2.1142	0.635
2.1342	0.619
2.1542	0.601
2.1741	0.582
2.1941	0.560
2.2141	0.538
2.2341	0.517
2.2540	0.493
2.2740	0.472
2.2940	0.452
2.3140	0.433
2.3340	0.416
2.3540	0.398
2.3740	0.384
2.3940	0.372
2.4141	0.363
2.4341	0.357
2.4542	0.354
2.4743	0.353
2.4944	0.355
2.5146	0.360
2.5347	0.368
2.5549	0.378
2.5750	0.387
2.5952	0.408
2.6154	0.424
2.6356	0.440
2.6558	0.462
2.6761	0.483
2.6963	0.504
2.7165	0.525
2.7368	0.549
2.7570	0.569
2.7772	0.589
2.7974	0.608
2.8176	0.625
2.8378	0.642
2.8580	0.655
2.8781	0.666
2.8983	0.674
2.9184	0.680
2.9385	0.682
2.9586	0.682
2.9787	0.680
2.9988	0.675
3.0188	0.666
3.0389	0.656
3.0589	0.643
3.0789	0.629
3.0989	0.612
3.1189	0.592
3.1389	0.573
3.1589	0.552
3.1788	0.529
3.1988	0.510
3.2188	0.487
3.2388	0.466
3.2588	0.448
3.2788	0.429
3.2988	0.413
3.3188	0.396
3.3388	0.383
3.3588	0.373
3.3789	0.368
3.3990	0.360
3.4190	0.357
3.4391	0.357
3.4593	0.360
3.4794	0.365
3.4995	0.373
3.5197	0.384
3.5399	0.397
3.5601	0.412
3.5803	0.431
3.6005	0.449
3.6207	0.469
3.6409	0.489
3.6611	0.512
3.6814	0.533
3.7016	0.554
3.7218	0.574
3.7420	0.593
3.7622	0.611
3.7824	0.629
3.8026	0.643
3.8228	0.655
3.8429	0.665
3.8631	0.673
3.8832	0.677
3.9033	0.680
3.9234	0.679
3.9435	0.675
3.9636	0.669
3.9836	0.661
4.0036	0.650
4.0237	0.637
4.0437	0.622
4.0637	0.602
4.0837	0.584
4.1036	0.565
4.1236	0.545
4.1436	0.524
4.1636	0.504
4.1836	0.481
4.2035	0.462
4.2235	0.442
4.2435	0.423
4.2635	0.408
4.2836	0.394
4.3036	0.382
4.3236	0.372
4.3437	0.365
4.3638	0.361
4.3839	0.359
4.4040	0.361
4.4241	0.364
4.4442	0.372
4.4644	0.380
4.4845	0.391
4.5047	0.404
4.5249	0.422
4.5451	0.438
4.5653	0.458
4.5855	0.479
4.6058	0.496
4.6260	0.519
4.6462	0.540
4.6664	0.560
4.6866	0.579
4.7068	0.598
4.7270	0.615
4.7472	0.630
4.7674	0.645
4.7876	0.654
4.8077	0.665
4.8279	0.672
4.8480	0.675
4.8681	0.676
4.8882	0.675
4.9083	0.670
4.9283	0.664
4.9484	0.655
4.9684	0.643
4.9884	0.630
5.0084	0.612
5.0284	0.598
5.0484	0.577
5.0684	0.557
5.0884	0.538
5.1084	0.515
5.1283	0.495
5.1483	0.476
5.1683	0.457
5.1883	0.439
5.2083	0.422
5.2283	0.405
5.2483	0.393
5.2684	0.382
5.2884	0.373
5.3085	0.367
5.3286	0.364
5.3487	0.363
5.3688	0.365
5.3889	0.370
5.4091	0.377
5.4292	0.386
5.4494	0.397
5.4696	0.411
5.4897	0.427
5.5100	0.446
5.5302	0.467
5.5504	0.483
5.5706	0.503
5.5908	0.526
5.6110	0.546
5.6313	0.566
5.6515	0.584
5.6717	0.601
5.6919	0.620
5.7120	0.634
5.7322	0.646
5.7524	0.656
5.7725	0.664
5.7927	0.669
5.8128	0.673
5.8329	0.673
5.8530	0.670
5.8730	0.665
5.8931	0.658
5.9131	0.648
5.9332	0.637
5.9532	0.623
5.9732	0.607
5.9932	0.588
6.0132	0.570
6.0332	0.551
6.0532	0.531
6.0731	0.511
6.0931	0.490
6.1131	0.471
6.1331	0.452
6.1531	0.435
6.1731	0.419
6.1931	0.406
6.2131	0.391
6.2332	0.381
6.2532	0.374
6.2733	0.369
6.2934	0.367
6.3135	0.366
6.3336	0.369
6.3537	0.374
6.3739	0.382
6.3940	0.392
6.4142	0.404
6.4344	0.417
6.4546	0.436
6.4748	0.454
6.4950	0.471
6.5152	0.491
6.5354	0.509
6.5557	0.532
6.5759	0.551
6.5961	0.571
6.6163	0.588
6.6365	0.605
6.6567	0.620
6.6769	0.636
6.6970	0.647
6.7172	0.657
6.7373	0.664
6.7574	0.668
6.7776	0.670
6.7977	0.669
6.8177	0.666
6.8378	0.661
6.8579	0.653
6.8779	0.643
6.8979	0.630
6.9179	0.616
6.9379	0.598
6.9579	0.581
6.9779	0.563
6.9979	0.544
7.0179	0.525
7.0379	0.505
7.0579	0.483
7.0779	0.465
7.0979	0.448
7.1179	0.431
7.1379	0.414
7.1579	0.400
7.1779	0.390
7.1980	0.381
7.2180	0.374
7.2381	0.370
7.2582	0.369
7.2783	0.369
7.2984	0.372
7.3186	0.379
7.3387	0.387
7.3589	0.397
7.3790	0.410
7.3992	0.424
7.4194	0.440
7.4396	0.460
7.4598	0.478
7.4801	0.497
7.5003	0.518
7.5205	0.537
7.5407	0.557
7.5609	0.575
7.5811	0.592
7.6013	0.610
7.6215	0.622
7.6417	0.637
7.6618	0.648
7.6820	0.657
7.7021	0.663
7.7222	0.664
7.7423	0.668
7.7624	0.666
7.7825	0.662
7.8026	0.656
7.8226	0.647
7.8426	0.633
7.8627	0.624
7.8827	0.608
7.9027	0.592
7.9227	0.575
7.9427	0.556
7.9627	0.538
7.9827	0.516
8.0027	0.498
8.0226	0.479
8.0426	0.458
8.0626	0.444
8.0826	0.426
8.1027	0.412
8.1227	0.400
8.1427	0.389
8.1628	0.381
8.1828	0.375
8.2029	0.373
8.2230	0.371
8.2431	0.373
8.2633	0.377
8.2834	0.384
8.3035	0.392
8.3237	0.403
8.3439	0.417
8.3641	0.431
8.3843	0.449
8.4045	0.467
8.4247	0.485
8.4449	0.503
8.4651	0.525
8.4853	0.544
8.5055	0.562
8.5257	0.579
8.5459	0.596
8.5661	0.611
8.5863	0.627
8.6065	0.638
8.6266	0.648
8.6468	0.655
8.6669	0.661
8.6870	0.664
8.7071	0.664
8.7272	0.662
8.7473	0.658
8.7673	0.650
8.7874	0.642
8.8074	0.630
8.8275	0.618
8.8475	0.601
8.8675	0.585
8.8875	0.567
8.9075	0.550
8.9274	0.530
8.9474	0.510
8.9674	0.492
8.9874	0.473
9.0074	0.456
9.0274	0.436
9.0474	0.423
9.0674	0.410
9.0875	0.399
9.1075	0.389
9.1276	0.382
9.1476	0.374
9.1677	0.375
9.1878	0.375
9.2080	0.377
9.2281	0.381
9.2482	0.389
9.2684	0.397
9.2886	0.412
9.3087	0.423
9.3289	0.437
9.3491	0.455
9.3693	0.473
9.3895	0.491
9.4097	0.509
9.4299	0.530
9.4502	0.549
9.4703	0.564
9.4906	0.584
9.5108	0.599
9.5309	0.614
9.5511	0.629
9.5713	0.640
9.5914	0.648
9.6116	0.655
9.6317	0.660
9.6518	0.658
9.6719	0.661
9.6920	0.658
9.7121	0.653
9.7321	0.646
9.7522	0.636
9.7722	0.625
9.7922	0.609
9.8122	0.594
9.8322	0.578
9.8522	0.560
9.8722	0.543
9.8922	0.525
9.9122	0.505
9.9322	0.487
9.9522	0.469
9.9722	0.453
9.9922	0.435
10.0122	0.421
10.0322	0.409
10.0523	0.397
10.0723	0.389
10.0924	0.383
10.1125	0.379
10.1326	0.377
10.1527	0.378
10.1728	0.381
10.1929	0.384
10.2131	0.394
10.2332	0.404
10.2534	0.415
10.2736	0.429
10.2938	0.446
10.3140	0.462
10.3342	0.480
10.3544	0.497
10.3746	0.516
10.3948	0.533
10.4150	0.554
10.4352	0.571
10.4554	0.587
10.4756	0.603
10.4958	0.617
10.5159	0.628
10.5361	0.641
10.5562	0.648
10.5764	0.654
10.5965	0.658
10.6166	0.659
10.6367	0.658
10.6568	0.654
10.6768	0.649
10.6969	0.641
10.7169	0.631
10.7370	0.617
10.7570	0.603
10.7770	0.588
10.7970	0.572
10.8170	0.555
10.8370	0.537
10.8570	0.519
10.8770	0.499
10.8970	0.482
10.9170	0.464
10.9370	0.446
10.9570	0.434
10.9770	0.418
10.9970	0.407
11.0171	0.397
11.0371	0.389
11.0572	0.384
11.0773	0.380
11.0974	0.380
11.1175	0.381
11.1376	0.385
11.1577	0.391
11.1779	0.399
11.1980	0.409
11.2182	0.421
11.2384	0.437
11.2586	0.452
11.2788	0.469
11.2990	0.485
11.3192	0.503
11.3394	0.521
11.3596	0.541
11.3798	0.559
11.4000	0.575
11.4202	0.591
11.4404	0.606
11.4606	0.620
11.4807	0.630
11.5009	0.641
11.5210	0.648
11.5412	0.653
11.5613	0.656
11.5814	0.656
11.6015	0.654
11.6215	0.650
11.6416	0.644
11.6616	0.633
11.6817	0.623
11.7017	0.610
11.7217	0.597
11.7417	0.581
11.7618	0.565
11.7818	0.549
11.8018	0.531
11.8217	0.511
11.8417	0.493
11.8617	0.476
11.8817	0.460
11.9017	0.442
11.9218	0.428
11.9418	0.416
11.9618	0.405
11.9819	0.396
12.0019	0.389
12.0220	0.384
12.0421	0.380
12.0622	0.382
12.0823	0.384
12.1024	0.388
12.1226	0.395
12.1427	0.404
12.1629	0.414
12.1830	0.427
12.2032	0.440
12.2234	0.458
12.2436	0.474
12.2638	0.491
12.2840	0.509
12.3042	0.526
12.3244	0.540
12.3446	0.563
12.3648	0.579
12.3850	0.594
12.4052	0.608
12.4254	0.620
12.4455	0.630
12.4657	0.639
12.4858	0.647
12.5060	0.652
12.5261	0.654
12.5462	0.653
12.5662	0.651
12.5863	0.646
12.6064	0.639
12.6264	0.630
12.6465	0.617
12.6665	0.604
12.6865	0.591
12.7065	0.576
12.7265	0.559
12.7465	0.542
12.7665	0.523
12.7865	0.506
12.8065	0.489
12.8265	0.472
12.8465	0.456
12.8665	0.439
12.8865	0.426
12.9066	0.415
12.9266	0.404
12.9467	0.396
12.9667	0.388
12.9868	0.386
13.0069	0.384
13.0270	0.383
13.0471	0.385
13.0673	0.393
13.0874	0.400
13.1075	0.406
13.1277	0.420
13.1479	0.433
13.1681	0.447
13.1883	0.464
13.2085	0.480
13.2287	0.497
13.2489	0.514
13.2691	0.534
13.2893	0.550
13.3095	0.567
13.3297	0.582
13.3498	0.596
13.3700	0.610
13.3902	0.621
13.4103	0.631
13.4305	0.641
13.4506	0.646
13.4707	0.647
13.4908	0.651
13.5109	0.650
13.5310	0.647
13.5511	0.641
13.5712	0.634
13.5912	0.623
13.6112	0.612
13.6312	0.596
13.6513	0.584
13.6713	0.569
13.6913	0.551
13.7113	0.536
13.7313	0.518
13.7513	0.500
13.7713	0.484
13.7913	0.468
13.8113	0.453
13.8313	0.438
13.8513	0.424
13.8714	0.412
13.8914	0.402
13.9115	0.395
13.9315	0.387
13.9516	0.387
13.9717	0.386
13.9918	0.387
14.0119	0.390
14.0321	0.396
14.0522	0.404
14.0724	0.413
14.0925	0.425
14.1127	0.437
14.1329	0.455
14.1531	0.470
14.1733	0.486
14.1935	0.502
14.2137	0.519
14.2339	0.536
14.2541	0.555
14.2743	0.571
14.2945	0.586
14.3147	0.600
14.3348	0.612
14.3550	0.625
14.3751	0.632
14.3953	0.641
14.4154	0.643
14.4355	0.649
14.4556	0.647
14.4757	0.648
14.4958	0.644
14.5159	0.638
14.5359	0.630
14.5560	0.618
14.5760	0.606
14.5960	0.594
14.6160	0.579
14.6360	0.564
14.6560	0.547
14.6760	0.529
14.6960	0.512
14.7160	0.496
14.7361	0.480
14.7561	0.464
14.7761	0.447
14.7961	0.434
14.8161	0.421
14.8362	0.411
14.8562	0.402
14.8763	0.395
14.8963	0.391
14.9164	0.388
14.9365	0.388
14.9566	0.389
14.9768	0.394
14.9969	0.400
15.0170	0.407
15.0372	0.418
15.0574	0.429
15.0775	0.443
15.0977	0.457
15.1179	0.475
15.1381	0.491
15.1583	0.508
15.1785	0.525
15.1987	0.541
15.2189	0.559
15.2391	0.572
15.2593	0.589
15.2795	0.602
15.2996	0.614
15.3198	0.624
15.3400	0.635
15.3601	0.641
15.3802	0.645
15.4003	0.647
15.4204	0.647
15.4405	0.645
15.4606	0.638
15.4806	0.632
15.5007	0.626
15.5207	0.613
15.5408	0.601
15.5608	0.588
15.5808	0.574
15.6008	0.559
15.6208	0.542
15.6408	0.524
15.6608	0.507
15.6808	0.491
15.7008	0.475
15.7208	0.460
15.7408	0.444
15.7609	0.431
15.7809	0.419
15.8010	0.410
15.8210	0.402
15.8411	0.396
15.8611	0.392
15.8812	0.391
15.9013	0.391
15.9215	0.394
15.9416	0.395
15.9617	0.405
15.9819	0.414
16.0020	0.424
16.0222	0.436
16.0424	0.452
16.0626	0.464
16.0828	0.481
16.1030	0.497
16.1232	0.514
16.1434	0.530
16.1635	0.546
16.1837	0.564
16.2039	0.579
16.2241	0.593
16.2443	0.605
16.2644	0.616
16.2846	0.625
16.3047	0.633
16.3249	0.638
16.3450	0.644
16.3651	0.643
16.3852	0.644
16.4053	0.639
16.4254	0.637
16.4454	0.627
16.4655	0.619
16.4855	0.608
16.5055	0.596
16.5256	0.582
16.5456	0.568
16.5656	0.552
16.5856	0.534
16.6056	0.518
16.6256	0.502
16.6456	0.486
16.6656	0.471
16.6856	0.454
16.7056	0.441
16.7257	0.431
16.7457	0.418
16.7657	0.408
16.7858	0.401
16.8059	0.396
16.8260	0.393
16.8460	0.393
16.8662	0.394
16.8863	0.397
16.9064	0.401
16.9265	0.409
16.9467	0.419
16.9669	0.429
16.9870	0.444
17.0072	0.455
17.0274	0.472
17.0476	0.487
17.0678	0.503
17.0880	0.519
17.1082	0.535
17.1284	0.553
17.1486	0.568
17.1688	0.583
17.1889	0.596
17.2091	0.608
17.2293	0.620
17.2494	0.627
17.2695	0.633
17.2897	0.640
17.3098	0.642
17.3299	0.643
17.3500	0.642
17.3701	0.638
17.3901	0.632
17.4102	0.623
17.4302	0.614
17.4503	0.603
17.4703	0.590
17.4903	0.577
